Sim_ID,Time (ms),I_ext (pA),v (mV),u (pA)
1,88.24,300.0,-41.67209796518187,127.88218459773715
1,88.25,300.0,-41.6570201462313,127.83282608283903
1,88.26,300.0,-41.64191976738398,127.78347332117556
1,88.27,300.0,-41.62679677088351,127.73412629746989
1,88.28,300.0,-41.611651098760596,127.68478499641478
1,88.29,300.0,-41.59648269283228,127.635449402673
1,88.3,300.0,-41.5812914947009,127.58611950087696
1,88.31,300.0,-41.566077445753024,127.53679527562832
1,88.32000000000001,300.0,-41.550840487158645,127.48747671149839
1,88.33,300.0,-41.53558055987012,127.43816379302773
1,88.34,300.0,-41.520297604621106,127.38885650472582
1,88.35000000000001,300.0,-41.50499156192572,127.33955483107142
1,88.36,300.0,-41.48966237207747,127.29025875651217
1,88.37,300.0,-41.474309975148174,127.24096826546428
1,88.38,300.0,-41.45893431098713,127.19168334231287
1,88.39,300.0,-41.44353531921991,127.14240397141135
1,88.4,300.0,-41.4281129392475,127.09313013708174
1,88.41,300.0,-41.412667110245195,127.04386182361434
1,88.42,300.0,-41.397197771161544,126.99459901526737
1,88.43,300.0,-41.3817048607174,126.94534169626732
1,88.44,300.0,-41.366188317404834,126.89608985080856
1,88.45,300.0,-41.35064807948603,126.84684346305305
1,88.46000000000001,300.0,-41.33508408499234,126.79760251713057
1,88.47,300.0,-41.31949627172318,126.74836699713843
1,88.48,300.0,-41.3038845772449,126.69913688714114
1,88.49,300.0,-41.28824893888984,126.64991217117068
1,88.5,300.0,-41.27258929375512,126.60069283322596
1,88.51,300.0,-41.25690557870166,126.55147885727303
1,88.52,300.0,-41.24119773035308,126.50227022724481
1,88.53,300.0,-41.22546568509449,126.45306692704075
1,88.54,300.0,-41.20970937907157,126.40386894052712
1,88.55,300.0,-41.193928748189336,126.35467625153662
1,88.56,300.0,-41.178123728111025,126.30548884386808
1,88.57000000000001,300.0,-41.16229425425706,126.25630670128672
1,88.58,300.0,-41.14644026180388,126.20712980752383
1,88.59,300.0,-41.13056168568274,126.1579581462764
1,88.60000000000001,300.0,-41.1146584605787,126.10879170120742
1,88.61,300.0,-41.098730520929415,126.05963045594551
1,88.62,300.0,-41.082777800923914,126.01047439408458
1,88.63,300.0,-41.06680023450161,125.9613234991842
1,88.64,300.0,-41.05079775535095,125.91217775476889
1,88.65,300.0,-41.034770296908384,125.86303714432846
1,88.66,300.0,-41.01871779235715,125.81390165131765
1,88.67,300.0,-41.002640174626,125.76477125915581
1,88.68,300.0,-40.98653737638816,125.71564595122715
1,88.69,300.0,-40.97040933006005,125.66652571088039
1,88.7,300.0,-40.95425596780002,125.61741052142844
1,88.71000000000001,300.0,-40.93807722150727,125.56830036614862
1,88.72,300.0,-40.92187302282057,125.51919522828236
1,88.73,300.0,-40.90564330311696,125.47009509103479
1,88.74,300.0,-40.88938799351069,125.42099993757515
1,88.75,300.0,-40.87310702485177,125.37190975103599
1,88.76,300.0,-40.85680032772491,125.3228245145136
1,88.77,300.0,-40.840467832448205,125.27374421106762
1,88.78,300.0,-40.824109469071765,125.22466882372068
1,88.79,300.0,-40.80772516737663,125.17559833545864
1,88.8,300.0,-40.7913148568734,125.1265327292303
1,88.81,300.0,-40.774878466800885,125.07747198794696
1,88.82000000000001,300.0,-40.75841592612497,125.02841609448275
1,88.83,300.0,-40.74192716353723,124.9793650316742
1,88.84,300.0,-40.72541210745356,124.93031878231997
1,88.85000000000001,300.0,-40.708870686013015,124.88127732918102
1,88.86,300.0,-40.692302827076404,124.83224065498031
1,88.87,300.0,-40.675708458224896,124.78320874240241
1,88.88,300.0,-40.659087506758866,124.73418157409381
1,88.89,300.0,-40.64243989969634,124.68515913266228
1,88.9,300.0,-40.62576556377183,124.63614140067709
1,88.91,300.0,-40.60906442543488,124.58712836066874
1,88.92,300.0,-40.59233641084866,124.53811999512854
1,88.93,300.0,-40.57558144588871,124.48911628650887
1,88.94,300.0,-40.5587994561415,124.44011721722283
1,88.95,300.0,-40.54199036690296,124.39112276964386
1,88.96000000000001,300.0,-40.52515410317723,124.34213292610598
1,88.97,300.0,-40.508290589675184,124.29314766890343
1,88.98,300.0,-40.49139975081294,124.24416698029033
1,88.99,300.0,-40.4744815107106,124.19519084248093
1,89.0,300.0,-40.457535793190644,124.14621923764894
1,89.01,300.0,-40.440562521776634,124.09725214792783
1,89.02,300.0,-40.42356161969172,124.04828955541048
1,89.03,300.0,-40.406533009857085,123.99933144214876
1,89.04,300.0,-40.389476614890654,123.95037779015381
1,89.05,300.0,-40.372392357105525,123.90142858139566
1,89.06,300.0,-40.35528015850843,123.85248379780285
1,89.07000000000001,300.0,-40.338139940798364,123.80354342126262
1,89.08,300.0,-40.32097162536505,123.75460743362063
1,89.09,300.0,-40.303775133287324,123.70567581668051
1,89.10000000000001,300.0,-40.28655038533179,123.6567485522041
1,89.11,300.0,-40.26929730195121,123.6078256219111
1,89.12,300.0,-40.25201580328289,123.55890700747868
1,89.13,300.0,-40.23470580914729,123.50999269054174
1,89.14,300.0,-40.21736723904634,123.46108265269224
1,89.15,300.0,-40.200000012161965,123.4121768754795
1,89.16,300.0,-40.182604047354495,123.36327534040977
1,89.17,300.0,-40.165179263160994,123.31437802894587
1,89.18,300.0,-40.147725577793814,123.26548492250741
1,89.19,300.0,-40.13024290913893,123.21659600247044
1,89.2,300.0,-40.11273117475424,123.167711250167
1,89.21000000000001,300.0,-40.095190291868114,123.1188306468854
1,89.22,300.0,-40.07762017737768,123.06995417386979
1,89.23,300.0,-40.06002074784711,123.02108181231979
1,89.24,300.0,-40.042391919506144,122.97221354339081
1,89.25,300.0,-40.02473360824824,122.92334934819323
1,89.26,300.0,-40.00704572962908,122.87448920779279
1,89.27,300.0,-39.9893281988648,122.82563310321012
1,89.28,300.0,-39.97158093083025,122.7767810154204
1,89.29,300.0,-39.95380384005744,122.7279329253535
1,89.3,300.0,-39.935996840733736,122.6790888138937
1,89.31,300.0,-39.9181598467001,122.63024866187918
1,89.32000000000001,300.0,-39.90029277144948,122.58141245010229
1,89.33,300.0,-39.88239552812501,122.53258015930916
1,89.34,300.0,-39.864468029518186,122.48375177019925
1,89.35000000000001,300.0,-39.84651018806725,122.4349272634256
1,89.36,300.0,-39.82852191585535,122.38610661959444
1,89.37,300.0,-39.81050312460866,122.33728981926474
1,89.38,300.0,-39.7924537256948,122.2884768429485
1,89.39,300.0,-39.7743736301208,122.23966767111004
1,89.4,300.0,-39.756262748531476,122.19086228416624
1,89.41,300.0,-39.73812099120753,122.14206066248613
1,89.42,300.0,-39.719948268063625,122.0932627863905
1,89.43,300.0,-39.701744488646696,122.04446863615209
1,89.44,300.0,-39.68350956213402,121.99567819199518
1,89.45,300.0,-39.66524339733126,121.94689143409519
1,89.46000000000001,300.0,-39.64694590267074,121.89810834257887
1,89.47,300.0,-39.62861698620946,121.84932889752386
1,89.48,300.0,-39.61025655562715,121.80055307895834
1,89.49,300.0,-39.591864518224504,121.75178086686125
1,89.5,300.0,-39.57344078092104,121.7030122411615
1,89.51,300.0,-39.55498525025336,121.65424718173831
1,89.52,300.0,-39.53649783237311,121.60548566842074
1,89.53,300.0,-39.51797843304493,121.55672768098727
1,89.54,300.0,-39.49942695764466,121.50797319916599
1,89.55,300.0,-39.48084331115723,121.45922220263422
1,89.56,300.0,-39.46222739817463,121.41047467101804
1,89.57000000000001,300.0,-39.44357912289402,121.36173058389247
1,89.58,300.0,-39.424898389115626,121.31298992078109
1,89.59,300.0,-39.40618510024063,121.2642526611556
1,89.60000000000001,300.0,-39.387439159269285,121.21551878443593
1,89.61,300.0,-39.368660468798765,121.16678826998995
1,89.62,300.0,-39.34984893102101,121.1180610971329
1,89.63,300.0,-39.33100444772081,121.06933724512773
1,89.64,300.0,-39.3121269202735,121.02061669318428
1,89.65,300.0,-39.293216249643045,120.97189942045955
1,89.66,300.0,-39.2742723363798,120.92318540605724
1,89.67,300.0,-39.25529508061831,120.87447462902736
1,89.68,300.0,-39.23628438207531,120.82576706836633
1,89.69,300.0,-39.21724014004748,120.77706270301663
1,89.7,300.0,-39.19816225340916,120.72836151186625
1,89.71000000000001,300.0,-39.17905062061034,120.679663473749
1,89.72,300.0,-39.15990513967437,120.63096856744394
1,89.73,300.0,-39.14072570819563,120.582276771675
1,89.74,300.0,-39.1215122233375,120.53358806511119
1,89.75,300.0,-39.10226458182988,120.48490242636584
1,89.76,300.0,-39.08298267996714,120.4362198339968
1,89.77,300.0,-39.063666413605716,120.38754026650604
1,89.78,300.0,-39.04431567816178,120.3388637023391
1,89.79,300.0,-39.02493036860905,120.29019011988538
1,89.8,300.0,-39.005510379476405,120.2415194974776
1,89.81,300.0,-38.98605560484547,120.19285181339136
1,89.82000000000001,300.0,-38.96656593834842,120.1441870458453
1,89.83,300.0,-38.94704127316551,120.09552517300068
1,89.84,300.0,-38.92748150202266,120.04686617296085
1,89.85000000000001,300.0,-38.907886517189155,119.99821002377146
1,89.86,300.0,-38.888256210475205,119.94955670341999
1,89.87,300.0,-38.868590473229396,119.90090618983523
1,89.88,300.0,-38.84888919633645,119.85225846088758
1,89.89,300.0,-38.82915227021456,119.80361349438823
1,89.9,300.0,-38.809379584813065,119.75497126808929
1,89.91,300.0,-38.789571029609924,119.70633175968342
1,89.92,300.0,-38.769726493609085,119.65769494680332
1,89.93,300.0,-38.74984586533816,119.60906080702186
1,89.94,300.0,-38.72992903284577,119.56042931785163
1,89.95,300.0,-38.709975883698924,119.51180045674445
1,89.96000000000001,300.0,-38.68998630498061,119.46317420109152
1,89.97,300.0,-38.66996018328711,119.41455052822292
1,89.98,300.0,-38.64989740472534,119.36592941540717
1,89.99,300.0,-38.62979785491037,119.31731083985139
1,90.0,300.0,-38.60966141896262,119.2686947787005
1,90.01,300.0,-38.589487981505336,119.22008120903743
1,90.02,300.0,-38.5692774266619,119.17147010788258
1,90.03,300.0,-38.54902963805299,119.12286145219342
1,90.04,300.0,-38.52874449879408,119.07425521886452
1,90.05,300.0,-38.50842189149261,119.02565138472715
1,90.06,300.0,-38.48806169824516,118.97704992654872
1,90.07000000000001,300.0,-38.46766380063486,118.92845082103292
1,90.08,300.0,-38.44722807972851,118.87985404481928
1,90.09,300.0,-38.42675441607373,118.83125957448259
1,90.10000000000001,300.0,-38.40624268969627,118.78266738653305
1,90.11,300.0,-38.38569278009712,118.7340774574158
1,90.12,300.0,-38.365104566249556,118.68548976351036
1,90.13,300.0,-38.34447792659647,118.6369042811309
1,90.14,300.0,-38.32381273904725,118.58832098652526
1,90.15,300.0,-38.30310888097506,118.53973985587528
1,90.16,300.0,-38.28236622921386,118.49116086529618
1,90.17,300.0,-38.261584660055306,118.44258399083608
1,90.18,300.0,-38.24076404924602,118.39400920847615
1,90.19,300.0,-38.21990427198447,118.34543649413003
1,90.2,300.0,-38.19900520291789,118.29686582364333
1,90.21000000000001,300.0,-38.17806671613944,118.24829717279378
1,90.22,300.0,-38.15708868518505,118.19973051729067
1,90.23,300.0,-38.13607098303027,118.15116583277432
1,90.24,300.0,-38.11501348208739,118.10260309481626
1,90.25,300.0,-38.0939160542021,118.05404227891836
1,90.26,300.0,-38.072778570650534,118.00548336051301
1,90.27,300.0,-38.05160090213609,117.95692631496257
1,90.28,300.0,-38.03038291878611,117.90837111755884
1,90.29,300.0,-38.009124490148906,117.85981774352315
1,90.3,300.0,-37.987825485190434,117.81126616800582
1,90.31,300.0,-37.96648577229098,117.76271636608564
1,90.32000000000001,300.0,-37.94510521924207,117.71416831276997
1,90.33,300.0,-37.92368369324313,117.66562198299415
1,90.34,300.0,-37.90222106089804,117.61707735162099
1,90.35000000000001,300.0,-37.88071718821206,117.56853439344083
1,90.36,300.0,-37.85917194058833,117.51999308317102
1,90.37,300.0,-37.83758518282446,117.47145339545537
1,90.38,300.0,-37.815956779109314,117.42291530486426
1,90.39,300.0,-37.79428659301938,117.37437878589377
1,90.4,300.0,-37.77257448751553,117.32584381296581
1,90.41,300.0,-37.75082032493947,117.27731036042758
1,90.42,300.0,-37.72902396701018,117.22877840255097
1,90.43,300.0,-37.70718527482057,117.18024791353268
1,90.44,300.0,-37.68530410883386,117.1317188674936
1,90.45,300.0,-37.66338032887996,117.0831912384783
1,90.46000000000001,300.0,-37.64141379415204,117.03466500045506
1,90.47,300.0,-37.61940436320283,116.9861401273153
1,90.48,300.0,-37.59735189394096,116.937616592873
1,90.49,300.0,-37.575256243627436,116.88909437086487
1,90.5,300.0,-37.55311726887179,116.84057343494936
1,90.51,300.0,-37.53093482562854,116.79205375870684
1,90.52,300.0,-37.50870876919341,116.74353531563897
1,90.53,300.0,-37.48643895419945,116.69501807916814
1,90.54,300.0,-37.46412523461346,116.64650202263753
1,90.55,300.0,-37.4417674637321,116.59798711931053
1,90.56,300.0,-37.41936549417793,116.54947334237008
1,90.57000000000001,300.0,-37.39691917789578,116.50096066491878
1,90.58,300.0,-37.37442836614875,116.45244905997828
1,90.59,300.0,-37.351892909514184,116.40393850048866
1,90.60000000000001,300.0,-37.329312657879974,116.35542895930853
1,90.61,300.0,-37.30668746044045,116.3069204092143
1,90.62,300.0,-37.28401716569232,116.25841282289971
1,90.63,300.0,-37.261301621430846,116.20990617297588
1,90.64,300.0,-37.238540674745565,116.16140043197029
1,90.65,300.0,-37.21573417201642,116.11289557232699
1,90.66,300.0,-37.19288195890956,116.06439156640589
1,90.67,300.0,-37.169983880373124,116.01588838648217
1,90.68,300.0,-37.14703978063325,115.96738600474634
1,90.69,300.0,-37.1240495031898,115.91888439330354
1,90.7,300.0,-37.10101289081204,115.870383524173
1,90.71000000000001,300.0,-37.077929785534565,115.82188336928796
1,90.72,300.0,-37.054800028652956,115.77338390049515
1,90.73,300.0,-37.03162346071934,115.72488508955406
1,90.74,300.0,-37.00839992153829,115.67638690813709
1,90.75,300.0,-36.985129250162196,115.6278893278285
1,90.76,300.0,-36.96181128488708,115.5793923201245
1,90.77,300.0,-36.93844586324807,115.53089585643264
1,90.78,300.0,-36.91503282201485,115.48239990807112
1,90.79,300.0,-36.89157199718734,115.4339044462688
1,90.8,300.0,-36.86806322399107,115.38540944216456
1,90.81,300.0,-36.84450633687255,115.33691486680665
1,90.82000000000001,300.0,-36.820901169494825,115.28842069115265
1,90.83,300.0,-36.7972475547328,115.23992688606884
1,90.84,300.0,-36.773545324668454,115.19143342232952
1,90.85000000000001,300.0,-36.74979431058636,115.142940270617
1,90.86,300.0,-36.72599434296886,115.09444740152092
1,90.87,300.0,-36.702145251491196,115.0459547855376
1,90.88,300.0,-36.678246865016966,114.99746239307007
1,90.89,300.0,-36.65429901159302,114.94897019442703
1,90.9,300.0,-36.63030151844483,114.90047815982292
1,90.91,300.0,-36.60625421197152,114.85198625937721
1,90.92,300.0,-36.58215691774079,114.80349446311372
1,90.93,300.0,-36.55800946048419,114.75500274096058
1,90.94,300.0,-36.533811664092006,114.70651106274953
1,90.95,300.0,-36.5095633516081,114.65801939821527
1,90.96000000000001,300.0,-36.48526434522507,114.60952771699537
1,90.97,300.0,-36.46091446627902,114.56103598862957
1,90.98,300.0,-36.43651353524431,114.51254418255911
1,90.99,300.0,-36.412061371728605,114.4640522681267
1,91.0,300.0,-36.3875577944674,114.41556021457549
1,91.01,300.0,-36.36300262131897,114.36706799104908
1,91.02,300.0,-36.338395669259,114.31857556659078
1,91.03,300.0,-36.31373675437511,114.2700829101429
1,91.04,300.0,-36.2890256918617,114.22158999054669
1,91.05,300.0,-36.26426229601446,114.1730967765416
1,91.06,300.0,-36.23944638022475,114.12460323676459
1,91.07000000000001,300.0,-36.214577756974364,114.07610933974999
1,91.08,300.0,-36.18965623782987,114.02761505392883
1,91.09,300.0,-36.16468163343694,113.97912034762805
1,91.10000000000001,300.0,-36.13965375351493,113.93062518907045
1,91.11,300.0,-36.114572406851124,113.88212954637392
1,91.12,300.0,-36.08943740129493,113.8336333875507
1,91.13,300.0,-36.064248543752385,113.78513668050739
1,91.14,300.0,-36.039005640180086,113.73663939304377
1,91.15,300.0,-36.01370849557962,113.68814149285281
1,91.16,300.0,-35.98835691399157,113.6396429475199
1,91.17,300.0,-35.96295069848952,113.5911437245221
1,91.18,300.0,-35.93748965117428,113.542643791228
1,91.19,300.0,-35.91197357316782,113.49414311489697
1,91.2,300.0,-35.88640226460708,113.44564166267837
1,91.21000000000001,300.0,-35.860775524638115,113.39713940161145
1,91.22,300.0,-35.83509315140984,113.34863629862454
1,91.23,300.0,-35.80935494206777,113.30013232053429
1,91.24,300.0,-35.78356069274799,113.25162743404557
1,91.25,300.0,-35.75771019857064,113.2031216057504
1,91.26,300.0,-35.73180325363384,113.15461480212775
1,91.27,300.0,-35.70583965100719,113.10610698954287
1,91.28,300.0,-35.67981918272526,113.0575981342464
1,91.29,300.0,-35.65374163978136,113.00908820237427
1,91.3,300.0,-35.62760681212089,112.96057715994685
1,91.31,300.0,-35.60141448863468,112.91206497286818
1,91.32000000000001,300.0,-35.5751644571526,112.86355160692574
1,91.33,300.0,-35.548856504436806,112.8150370277897
1,91.34,300.0,-35.52249041617487,112.76652120101207
1,91.35000000000001,300.0,-35.496065976973284,112.71800409202649
1,91.36,300.0,-35.46958297035054,112.66948566614745
1,91.37,300.0,-35.4430411787301,112.62096588856942
1,91.38,300.0,-35.4164403834338,112.57244472436673
1,91.39,300.0,-35.38978036467456,112.52392213849241
1,91.4,300.0,-35.36306090154959,112.475398095778
1,91.41,300.0,-35.33628177203326,112.42687256093276
1,91.42,300.0,-35.30944275296982,112.37834549854276
1,91.43,300.0,-35.28254362006645,112.3298168730707
1,91.44,300.0,-35.25558414788589,112.28128664885504
1,91.45,300.0,-35.22856410983907,112.23275479010915
1,91.46000000000001,300.0,-35.201483278177946,112.18422126092106
1,91.47,300.0,-35.17434142398801,112.13568602525258
1,91.48,300.0,-35.14713831718069,112.08714904693846
1,91.49,300.0,-35.119873726486105,112.03861028968618
1,91.5,300.0,-35.09254741944517,111.99006971707472
1,91.51,300.0,-35.06515916240224,111.94152729255441
1,91.52,300.0,-35.037708720497285,111.89298297944599
1,91.53,300.0,-35.010195857658026,111.84443674093973
1,91.54,300.0,-34.98262033659234,111.79588854009516
1,91.55,300.0,-34.95498191878027,111.7473383398402
1,91.56,300.0,-34.92728036446598,111.69878610297019
1,91.57000000000001,300.0,-34.89951543264996,111.65023179214764
1,91.58,300.0,-34.87168688108088,111.6016753699013
1,91.59,300.0,-34.84379446624733,111.55311679862527
1,91.60000000000001,300.0,-34.81583794336985,111.50455604057865
1,91.61,300.0,-34.787817066392584,111.45599305788464
1,91.62,300.0,-34.759731587974834,111.40742781252959
1,91.63,300.0,-34.73158125948295,111.35886026636278
1,91.64,300.0,-34.703365830981575,111.31029038109509
1,91.65,300.0,-34.67508505122538,111.26171811829876
1,91.66,300.0,-34.646738667650396,111.21314343940645
1,91.67,300.0,-34.61832642636522,111.16456630571027
1,91.68,300.0,-34.58984807214256,111.11598667836141
1,91.69,300.0,-34.561303348410284,111.06740451836922
1,91.7,300.0,-34.532691997242495,111.0188197866002
1,91.71000000000001,300.0,-34.504013759350805,110.97023244377768
1,91.72,300.0,-34.475268374075235,110.92164245048076
1,91.73,300.0,-34.44645557937502,110.87304976714343
1,91.74,300.0,-34.41757511181975,110.82445435405415
1,91.75,300.0,-34.388626706579835,110.77585617135462
1,91.76,300.0,-34.35961009741749,110.72725517903936
1,91.77,300.0,-34.330525016677264,110.67865133695479
1,91.78,300.0,-34.301371195276474,110.63004460479812
1,91.79,300.0,-34.27214836269594,110.58143494211701
1,91.8,300.0,-34.242856246970256,110.53282230830858
1,91.81,300.0,-34.213494574678045,110.48420666261829
1,91.82000000000001,300.0,-34.1840630709324,110.43558796413957
1,91.83,300.0,-34.154561459371,110.38696617181277
1,91.84,300.0,-34.12498946214604,110.33834124442413
1,91.85000000000001,300.0,-34.09534679991451,110.2897131406053
1,91.86,300.0,-34.06563319182802,110.24108181883233
1,91.87,300.0,-34.035848355522525,110.19244723742455
1,91.88,300.0,-34.00599200710839,110.14380935454425
1,91.89,300.0,-33.97606386115974,110.09516812819521
1,91.9,300.0,-33.946063630704366,110.04652351622234
1,91.91,300.0,-33.91599102721314,109.99787547631054
1,91.92,300.0,-33.8858457605893,109.94922396598365
1,91.93,300.0,-33.85562753915806,109.90056894260395
1,91.94,300.0,-33.825336069655755,109.85191036337108
1,91.95,300.0,-33.794971057218895,109.80324818532084
1,91.96000000000001,300.0,-33.764532205373484,109.75458236532481
1,91.97,300.0,-33.734019216023924,109.70591286008914
1,91.98,300.0,-33.70343178944177,109.65723962615344
1,91.99,300.0,-33.672769624254855,109.60856261989032
1,92.0,300.0,-33.64203241743566,109.55988179750392
1,92.01,300.0,-33.61121986429026,109.51119711502945
1,92.02,300.0,-33.580331658446745,109.46250852833197
1,92.03,300.0,-33.54936749184349,109.41381599310532
1,92.04,300.0,-33.51832705471781,109.36511946487148
1,92.05,300.0,-33.48721003559404,109.31641889897945
1,92.06,300.0,-33.45601612127159,109.26771425060404
1,92.07000000000001,300.0,-33.42474499681323,109.2190054747453
1,92.08,300.0,-33.393396345532956,109.17029252622731
1,92.09,300.0,-33.361969848983655,109.12157535969699
1,92.10000000000001,300.0,-33.33046518694517,109.07285392962349
1,92.11,300.0,-33.29888203741179,109.024128190297
1,92.12,300.0,-33.2672200765797,108.9753980958275
1,92.13,300.0,-33.235478978834664,108.92666360014418
1,92.14,300.0,-33.20365841673908,108.87792465699393
1,92.15,300.0,-33.17175806101949,108.82918121994071
1,92.16,300.0,-33.139777580553556,108.78043324236432
1,92.17,300.0,-33.10771664235697,108.73168067745917
1,92.18,300.0,-33.0755749115706,108.68292347823355
1,92.19,300.0,-33.04335205144716,108.63416159750842
1,92.2,300.0,-33.01104772333776,108.5853949879161
1,92.21000000000001,300.0,-32.978661586678754,108.53662360189958
1,92.22,300.0,-32.946193298978024,108.48784739171121
1,92.23,300.0,-32.913642515801214,108.43906630941146
1,92.24,300.0,-32.881008890758274,108.3902803068682
1,92.25,300.0,-32.84829207548917,108.3414893357551
1,92.26,300.0,-32.815491719650225,108.29269334755091
1,92.27,300.0,-32.782607470899826,108.24389229353818
1,92.28,300.0,-32.74963897488404,108.19508612480192
1,92.29,300.0,-32.71658587522252,108.14627479222878
1,92.3,300.0,-32.68344781349385,108.09745824650578
1,92.31,300.0,-32.650224429220785,108.04863643811886
1,92.32000000000001,300.0,-32.616915359855795,107.99980931735216
1,92.33,300.0,-32.58352024076603,107.95097683428659
1,92.34,300.0,-32.550038705218164,107.90213893879849
1,92.35000000000001,300.0,-32.51647038436358,107.85329558055875
1,92.36,300.0,-32.48281490722292,107.8044467090315
1,92.37,300.0,-32.44907190067054,107.75559227347256
1,92.38,300.0,-32.41524098941935,107.7067322229288
1,92.39,300.0,-32.381321796004734,107.65786650623632
1,92.4,300.0,-32.34731394076906,107.60899507201962
1,92.41,300.0,-32.31321704184564,107.56011786869024
1,92.42,300.0,-32.279030715142454,107.5112348444452
1,92.43,300.0,-32.244754574326244,107.46234594726619
1,92.44,300.0,-32.210388230806,107.41345112491804
1,92.45,300.0,-32.17593129371628,107.36455032494727
1,92.46000000000001,300.0,-32.141383369900886,107.31564349468117
1,92.47,300.0,-32.106744063895874,107.26673058122626
1,92.48,300.0,-32.072012977912486,107.21781153146678
1,92.49,300.0,-32.037189711820375,107.16888629206385
1,92.5,300.0,-32.00227386312997,107.11995480945356
1,92.51,300.0,-31.96726502697542,107.0710170298461
1,92.52,300.0,-31.93216279609686,107.02207289922421
1,92.53,300.0,-31.896966760822593,106.97312236334157
1,92.54,300.0,-31.861676509051474,106.92416536772184
1,92.55,300.0,-31.826291626234745,106.87520185765707
1,92.56,300.0,-31.790811695357696,106.8262317782061
1,92.57000000000001,300.0,-31.755236296921602,106.77725507419349
1,92.58,300.0,-31.719565008925056,106.728271690208
1,92.59,300.0,-31.683797406845134,106.67928157060086
1,92.60000000000001,300.0,-31.647933063618837,106.63028465948476
1,92.61,300.0,-31.611971549623924,106.58128090073217
1,92.62,300.0,-31.57591243265956,106.5322702379737
1,92.63,300.0,-31.539755277927306,106.48325261459712
1,92.64,300.0,-31.50349964801117,106.43422797374521
1,92.65,300.0,-31.467145102858247,106.38519625831486
1,92.66,300.0,-31.430691199758652,106.3361574109553
1,92.67,300.0,-31.39413749332531,106.28711137406633
1,92.68,300.0,-31.35748353547399,106.23805808979726
1,92.69,300.0,-31.320728875402704,106.18899750004515
1,92.7,300.0,-31.28387305957093,106.13992954645298
1,92.71000000000001,300.0,-31.246915631679084,106.09085417040855
1,92.72,300.0,-31.209856132647378,106.04177131304267
1,92.73,300.0,-31.172694100594438,105.99268091522737
1,92.74,300.0,-31.135429070816286,105.94358291757473
1,92.75,300.0,-31.098060575764322,105.89447726043474
1,92.76,300.0,-31.060588145023896,105.84536388389415
1,92.77,300.0,-31.023011305292165,105.79624272777463
1,92.78,300.0,-30.98532958035573,105.74711373163083
1,92.79,300.0,-30.94754249106856,105.69797683474924
1,92.8,300.0,-30.909649555329207,105.64883197614618
1,92.81,300.0,-30.87165028805785,105.59967909456597
1,92.82000000000001,300.0,-30.833544201173567,105.55051812847961
1,92.83,300.0,-30.79533080357094,105.50134901608283
1,92.84,300.0,-30.757009601096435,105.45217169529415
1,92.85000000000001,300.0,-30.718580096525027,105.40298610375359
1,92.86,300.0,-30.68004178953616,105.35379217882063
1,92.87,300.0,-30.641394176689438,105.30458985757224
1,92.88,300.0,-30.602636751400677,105.25537907680162
1,92.89,300.0,-30.56376900391687,105.20615977301574
1,92.9,300.0,-30.524790421291772,105.15693188243412
1,92.91,300.0,-30.48570048736068,105.1076953409867
1,92.92,300.0,-30.446498682715,105.05845008431179
1,92.93,300.0,-30.40718448467704,105.00919604775466
1,92.94,300.0,-30.367757367274105,104.9599331663654
1,92.95,300.0,-30.32821680121232,104.91066137489688
1,92.96000000000001,300.0,-30.2885622538507,104.86138060780318
1,92.97,300.0,-30.24879318917449,104.81209079923754
1,92.98,300.0,-30.208909067768246,104.76279188305011
1,92.99,300.0,-30.16890934678922,104.71348379278656
1,93.0,300.0,-30.128793479939635,104.66416646168554
1,93.01,300.0,-30.08856091743956,104.61483982267711
1,93.02,300.0,-30.04821110599894,104.56550380838064
1,93.03,300.0,-30.007743488789394,104.51615835110248
1,93.04,300.0,-29.967157505416186,104.46680338283437
1,93.05,300.0,-29.926452591889493,104.41743883525122
1,93.06,300.0,-29.885628180595337,104.36806463970878
1,93.07000000000001,300.0,-29.844683700266774,104.31868072724197
1,93.08,300.0,-29.8036185759543,104.26928702856262
1,93.09,300.0,-29.762432228995934,104.21988347405707
1,93.10000000000001,300.0,-29.72112407698757,104.17046999378452
1,93.11,300.0,-29.679693533752502,104.1210465174746
1,93.12,300.0,-29.638140009310632,104.07161297452501
1,93.13,300.0,-29.59646290984801,104.02216929399985
1,93.14,300.0,-29.554661637685147,103.97271540462681
1,93.15,300.0,-29.512735591245928,103.92325123479546
1,93.16,300.0,-29.470684165025634,103.87377671255476
1,93.17,300.0,-29.42850674955863,103.82429176561062
1,93.18,300.0,-29.386202731386273,103.77479632132403
1,93.19,300.0,-29.343771493024,103.72529030670853
1,93.2,300.0,-29.301212412928045,103.6757736484277
1,93.21000000000001,300.0,-29.25852486546239,103.62624627279322
1,93.22,300.0,-29.215708220864855,103.57670810576234
1,93.23,300.0,-29.17276184521283,103.52715907293522
1,93.24,300.0,-29.1296851003893,103.4775990995531
1,93.25,300.0,-29.08647734404759,103.42802811049528
1,93.26,300.0,-29.0431379295767,103.37844603027713
1,93.27,300.0,-28.999666206065665,103.32885278304754
1,93.28,300.0,-28.95606151826756,103.27924829258609
1,93.29,300.0,-28.912323206563716,103.22963248230108
1,93.3,300.0,-28.868450606927,103.18000527522673
1,93.31,300.0,-28.824443050884724,103.13036659402044
